t_s,gps_x_m,gps_y_m,ekf_x_m,ekf_y_m,ekf_speed_mps,ekf_heading_deg,in_dropout,error_m,std_x_m,std_y_m,std_heading_deg
39.79598974609375,-7.210479110654636,-48.870170260417176,-6.9389209762231845,-48.8706842340455,1.0831908723375216,-89.13987839489029,False,0.2715586208257453,1.0349172721718147,1.3684524265246718,11.44789430357509
40.36784716796876,-7.3415787304043105,-49.403905908158016,-6.99630568717286,-49.47224355954893,1.0785318522909744,-91.18111977241414,False,0.3519708922339072,1.057240332897394,1.4340890662749892,11.625873863410764
40.79405078125,-7.388400024108106,-49.87092459993126,-7.001591322918898,-49.91661488433948,1.07483353525362,-84.21167232114577,False,0.38949784775398427,1.0594736740691855,1.4365412423004962,11.594273271844157
41.04940087890624,-7.425857058237203,-50.16003140935999,-7.035664800310808,-50.18408316244171,1.0727997329186747,-86.36855703988411,False,0.39093283946478874,1.0427643130766782,1.3849743585337322,11.42186252339264
41.6494345703125,-7.613142230074029,-50.804961983477725,-7.112282092179053,-50.82258228008585,1.0712655886147375,-90.91026960316658,False,0.5011699837228206,1.0667916397769333,1.454565905107779,11.636426809717813
41.79875830078125,-7.566320936370235,-50.97175437410406,-7.159728895891902,-50.98015121911813,1.0705264241250425,-87.80208507823522,False,0.4066787360884809,1.0373089723836502,1.3652241639331808,11.414181542126704
42.329498046875,-7.603777971095001,-51.51660951427039,-7.126319612465032,-51.532169712379925,1.0673087177205578,-80.29367812047641,False,0.47771184200397604,1.05402082412953,1.4138982570587106,11.539972776366454
42.796757324218746,-7.547592419603522,-52.02810617645292,-7.136308547092178,-52.02573099610323,1.0653548642848796,-84.7833893268716,False,0.4112907308335801,1.0614859718114535,1.4336301596027776,11.562548125024797
42.990264648437496,-7.538228161220165,-52.25049602991405,-7.167066530826981,-52.23281733706891,1.0648574291196518,-84.94672260793637,False,0.37158241623742094,1.0372854754763492,1.3629434408947694,11.3618935873569
43.61186083984375,-7.575685195349261,-52.8731876191808,-7.085220371618556,-52.869781780026074,1.0602963347882046,-77.12658755893919,False,0.49047664884022724,1.0663542054221489,1.4391501819439532,11.625203183853234
