t_s,x_m,y_m,horizontalAccuracy,reported_speed_mps,computed_speed_mps,step_distance_m,distance_from_start_m,cumulative_distance_m
24.800295166015623,-6.629895078377441,-32.29100669751605,3.006999969482422,0.900062084197998,1.1433603281236355,0.8745696020793263,32.96459649820274,34.4403414532549
24.82571313476563,-6.611166561015057,-32.34660416035084,3.006999969482422,0.8997470140457153,2.3080977455200586,0.05866715636758716,33.01530439059907,34.49900860962249
25.326709960937507,-6.57370952688596,-32.91369828678281,3.009999990463257,0.9006987810134888,1.134398032980997,0.5683298141391012,33.56374817950523,35.06733842376159
25.794507324218756,-6.517523975394479,-33.51415089049126,3.003000020980835,0.894635796546936,1.289181212419296,0.6030755719614712,34.14200387617074,35.67041399572306
25.84692041015625,-6.508159716415451,-33.61422632444266,3.003000020980835,0.8941963315010071,1.9177003903904886,0.10051259536390428,34.238463082989384,35.77092659108696
26.567077148437498,-6.489431199053068,-34.34811284008632,3.01200008392334,0.908706784248352,1.0193967649062559,0.7341254492293444,34.955765947301835,36.50505204031631
26.795969482421874,-6.45197416492397,-34.67057812749885,3.01200008392334,0.9194072484970092,1.4182802285969756,0.32463347176745644,35.265804376475636,36.82968551208376
27.046725830078124,-6.433245647561587,-34.98192392177857,3.01200008392334,0.9285017251968384,1.2438711156563438,0.31190857791708915,35.56854861856151,37.14159409000085
27.808158447265626,-6.405152872411517,-35.78252739338983,3.0390000343322754,0.9039564728736876,1.0520907334601644,0.8010962006972916,36.35127576822656,37.942690290698145
28.30906127929687,-6.3583315793033925,-36.4163384757894,3.052999973297119,0.931632936000824,1.2687852710111263,0.6355381354890024,36.96725697770429,38.578228426187145
28.794538085937496,-6.227231958958047,-37.01679107949785,3.058000087738037,0.936610460281372,1.2659673512070873,0.6145977869753092,37.53693167660165,39.192826213162455
28.83015234375,-6.189774924828949,-37.09462752859827,3.052999973297119,0.9369449019432068,2.4254392535136517,0.08638021888320363,37.607508626675624,39.27920643204566
29.63017309570312,-6.133589373337468,-38.00642592658643,3.062000036239624,0.9611826539039612,1.1418801935935015,0.9135278511190476,38.49817307761265,40.19273428316471
29.801671386718745,-6.068039563462631,-38.21769628691474,3.062000036239624,0.9630365371704102,1.2898417574795413,0.22120565708832995,38.696426367593745,40.413939940253044
30.170760498046874,-6.039946787121219,-38.62911751585318,3.062000036239624,0.9632835984230042,1.1172890779349143,0.41237923287162287,39.09846131556651,40.826319173124666
30.7299619140625,-6.058675304483604,-39.28516758310374,3.072000026702881,0.9740124940872192,1.1736689485385214,0.6563173379563113,39.74961557647702,41.482636511080976
30.794526611328124,-6.039946787121219,-39.36300403149684,3.072000026702881,0.9634135961532592,1.2399642576710086,0.08005791691672255,39.82369952145196,41.5626944279977
31.311154785156248,-6.0493110461002475,-39.90785917237049,3.072000026702881,0.9661778807640076,1.0547926591469037,0.5449356052623759,40.36373852672998,42.10763003326007
31.79842529296875,-6.039946787121219,-40.41935583526035,3.066999912261963,0.963451623916626,1.049893982708788,0.5115823741038031,40.86814509283056,42.619212407363875
32.011669433593745,-6.039946787121219,-40.65286518114697,3.062000036239624,0.9666594862937928,1.0950328820395026,0.23350934588662398,41.0991046694179,42.8527217532505
32.59231323242187,-6.058675304483604,-41.24219829242992,3.062000036239624,0.95857036113739,1.0154773472967897,0.5896306245583177,41.6848469643019,43.44235237780882
32.79021801757812,-6.0493110461002475,-41.45346865275823,3.056999921798706,0.9542384147644044,1.0685834961244924,0.21147778722202898,41.89253188191996,43.65383016503085
33.37293798828125,-6.0493110461002475,-42.04280176404118,3.0220000743865967,0.9437063932418824,1.0113487453876624,0.5893331112829472,42.47577361629726,44.243163276313794
33.78614624023437,-6.039946787121219,-42.45422299297963,3.0199999809265137,0.939218521118164,0.9959331209153618,0.4115277839556543,42.88172113067404,44.65469106026945
33.83316357421875,-6.030582528737863,-42.50982045581442,3.0220000743865967,0.9388945698738098,1.1991440652194274,0.05638055700980686,42.93544876697455,44.71107161727926
34.57500122070312,-6.077403821845987,-43.26594595772371,3.0199999809265137,0.9117124676704408,1.0212123471200847,0.7575737641483435,43.69069599846696,45.468645381427606
34.79205859375,-6.086768080229344,-43.499455302903,3.01200008392334,0.9133149981498718,1.076660196103729,0.23369703383041135,43.92324392974356,45.702342415258016
35.216444580078125,-6.114860855975085,-43.95535450225074,3.013000011444092,0.9175595045089722,1.0762936115410582,0.4567639259125127,44.37865154222772,46.15910634117053
35.791671386718754,-6.208503441595663,-44.5780460915175,3.0,0.9140058755874634,1.09468712140636,0.6296933771172027,45.008307103486615,46.78879971828773
35.83593896484375,-6.21786770057469,-44.6447630474851,3.0,0.9138104915618896,1.5219022145565118,0.06737092518148267,45.07567799055208,46.85617064346921
36.417523925781246,-6.320874544578625,-45.278574129884674,3.003000020980835,0.9322101473808287,1.1040981082090313,0.6421268551339148,45.717641346024884,47.49829749860313
36.79656958007812,-6.414517130794874,-45.6788758656903,3.002000093460083,0.9330235719680786,1.0845890374144418,0.411108761329974,46.12706071683307,47.90940625993311
37.213150634765626,-6.498795458032095,-46.12365557190523,3.003000020980835,0.9424651265144348,1.086688790106455,0.4526939622996359,46.57924372208166,48.36210022223274
37.70732495117187,-6.592438044248344,-46.67963020520438,3.013000011444092,0.9618991613388062,1.140904245037306,0.5638055753762931,47.14284797784158,48.92590579760903
37.798651123046874,-6.639259336760798,-46.80194462400677,3.013000011444092,0.958415985107422,1.4340867695992776,0.13096965480409228,47.27051708125649,49.056875452413124
38.348668457031245,-6.751630439743759,-47.35791925730592,3.01200008392334,0.9580835103988647,1.0312710264067138,0.5672169405595469,47.8367748701392,49.62409239297267
38.798517578125,-6.920187094218202,-47.84717693534479,3.013000011444092,0.942078411579132,1.150338824200975,0.5174789090268331,48.34502384011383,50.141571301999505
39.067182617187505,-7.013829679838781,-48.13628374477352,3.013000011444092,0.9380566477775574,1.1311266809513545,0.303894193922437,48.64458468869001,50.445465495921944
39.570368896484375,-7.13556504180077,-48.62554142139774,3.01200008392334,0.9325220584869384,1.001965199433685,0.5041751406879817,49.1463077655874,50.94964063660993
39.795989746093746,-7.210479110654636,-48.870170260417176,3.013000011444092,0.9303282499313354,1.133948852392671,0.25584250349040516,49.39923633303809,51.205483140100334
40.367847167968755,-7.3415787304043105,-49.403905908158016,3.013000011444092,0.9127782583236694,0.9610798225143509,0.5496006295191481,49.946418262342455,51.75508376961948
40.79405078125,-7.388400024108106,-49.87092459993126,3.013000011444092,0.9359473586082458,1.1012573805271928,0.4693598747333291,50.41525141629534,52.22444364435281
41.04940087890624,-7.425857058237203,-50.16003140935999,3.013000011444092,0.9380366206169128,1.1416608161782462,0.2915232009014183,50.70672641807349,52.515966845254226
41.6494345703125,-7.613142230074029,-50.804961983477725,3.0160000324249268,0.935641586780548,1.1192265864053124,0.671573660160807,51.372211328284806,53.187540505415036
41.79875830078125,-7.566320936370235,-50.97175437410406,3.0160000324249268,0.9276581406593324,1.1601607493740698,0.17323953103995793,51.53027223376712,53.360780036455
42.329498046874996,-7.603777971095001,-51.51660951427039,3.0160000324249268,0.9095851182937622,1.0290187454852686,0.5461411477045541,52.074739512354014,53.90692118415955
42.796757324218746,-7.547592419603522,-52.02810617645292,3.00600004196167,0.9145010113716124,1.1012585438789573,0.514573271381512,52.572711397080475,54.421494455541065
42.990264648437496,-7.538228161220165,-52.25049602991405,3.00600004196167,0.9149635434150696,1.1502764524894913,0.2225869184330775,52.79146918946921,54.644081373974146
43.61186083984375,-7.575685195349261,-52.873187619180804,3.00600004196167,0.8840847015380859,1.0035730030667864,0.623817156504452,53.41315357842231,55.2678985304786
43.804286621093745,-7.528863902241137,-53.08445797950911,3.00600004196167,0.8894660472869873,1.124570683768513,0.21639639239499667,53.6157017172837,55.484294922873595
44.812426757812496,-7.613142230074029,-54.0296148561884,3.006999969482422,0.8766627907752991,0.9412450645258289,0.9489069280369188,54.563350484765785,56.433201850910514
45.39420727539062,-7.566320936370235,-54.56335050392924,3.006999969482422,0.9043880701065063,0.9209407422277104,0.5357853816720195,55.08546478633715,56.968987232582535
45.79717797851562,-7.510135384878752,-54.90805477619276,3.006999969482422,0.8943576216697693,0.8666964479481523,0.3492532770256067,55.41928015415387,57.31824050960814
46.014368408203126,-7.500771127091067,-55.09708615237741,3.00600004196167,0.8884423971176147,0.8714158269559044,0.18926317789304586,55.605309728329914,57.507503687501185
46.79762695312499,-7.49140686811204,-55.81985317559557,3.0,0.884676456451416,0.9228468525597101,0.7228276829216406,56.32030881847722,58.230331370422824
47.35661401367187,-7.472678350749656,-56.34246933020359,3.0,0.8823665380477905,0.9355344018225227,0.5229516253152586,56.83585815274275,58.75328299573808
47.791208740234374,-7.538228161220165,-56.79836852955133,3.0,0.892008364200592,1.0598092553305465,0.4605875135287871,57.29641831239838,59.21387050926687
48.014615966796875,-7.575685195349261,-57.02075838301246,3.0,0.8929699659347534,1.0094670333663964,0.2255222302306615,57.52180362917108,59.43939273949753
48.7779619140625,-7.603777971095001,-57.79912286977273,3.003000020980835,0.8823304772377014,1.0203385340527729,0.7788712848081351,58.29713581256625,60.21826402430566
48.799946533203126,-7.650599264203127,-57.86583982574034,3.003000020980835,0.8866041302680969,3.707454137693272,0.08150696719852002,58.369401982885364,60.29977099150418
49.20751245117187,-7.66932778156551,-58.27726105467879,3.003000020980835,0.8840849995613098,1.0105047193896528,0.4118472835697942,58.77973923603501,60.711618275073974
49.79828588867187,-7.69742055671558,-58.96666959920582,3.003000020980835,0.8932979702949524,1.1679277383167463,0.6899806847169818,59.46695222431406,61.40159895979095
49.867349365234375,-7.706784815694607,-59.07786452629005,3.003000020980835,0.8938735723495483,1.6157387465571142,0.11158853505397828,59.57842402398792,61.51318749484493
50.588280273437505,-7.688056298332223,-59.778392563242576,3.003000020980835,0.8772817850112915,0.9720464698943544,0.700778344356583,60.27074271229334,62.213965839201514
50.7933203125,-7.69742055671558,-60.03414089539483,3.002000093460083,0.8838334679603577,1.2481450582487958,0.2559197114989942,60.52560083365604,62.46988555070051
51.207613037109375,-7.66932778156551,-60.46780110918426,3.003000020980835,0.8813220858573914,1.048942375649232,0.4345691947659507,60.952223582088926,62.90445474546646
51.798265625,-7.659963522586484,-61.090492698451015,3.003000020980835,0.8921874165534973,1.0543625975623145,0.6227619968252612,61.56885039780142,63.52721674229172
51.8294326171875,-7.659963522586484,-61.146090161285805,3.002000093460083,0.892745316028595,1.7838571813511865,0.055597462834789724,61.62401628569375,63.58281420512651
52.369283935546875,-7.66932778156551,-61.624228346191856,3.002000093460083,0.866605281829834,0.8858547874187915,0.47822987486299845,62.09963049716712,64.06104407998951
52.796701660156245,-7.641235005224099,-62.09124703796509,3.002000093460083,0.8722149729728699,1.0946267323708476,0.46786286724653753,62.55966297171582,64.52890694723605
53.12937744140625,-7.622506487861714,-62.44707080336143,3.002000093460083,0.8719797134399414,1.0710617523948727,0.356316305244962,62.910565544092265,64.88522325248101
53.800180908203124,-7.538228161220165,-63.15871833344677,3.0,0.8675183653831482,1.0683018304405036,0.7166205714449383,63.60698535015064,65.60184382392595
53.99137915039062,-7.510135384878752,-63.3699886944824,3.0,0.8672014474868774,1.114706565096776,0.21312993580136594,63.813459400333684,65.81497375972731
54.612597656249996,-7.463314092366299,-63.92596332778155,3.0,0.8245323896408081,0.8981423890191422,0.5579426729554408,64.3601572762698,66.37291643268274
54.79568579101562,-7.425857058237203,-63.959321805765356,3.0,0.6758172512054443,0.2739550831734677,0.0501579251877921,64.38896022535869,66.42307435787053
55.39258837890625,-7.322850213637597,-64.27066760004507,3.0,0.6164817810058594,0.5494079106268545,0.3279430036607507,64.68649665120887,66.75101736153128
55.79176831054687,-6.995101162476397,-64.43745998996408,3.0,0.6541993021965027,0.921260612433027,0.3677487482942155,64.81602957780969,67.1187661098255
55.9708935546875,-6.798451732851884,-64.43745998996408,3.0,0.6678555011749268,1.0978320256754326,0.1966494296245127,64.79510163524816,67.31541553945002
56.79740551757812,-6.105496597591728,-63.870365864239446,3.0,0.416838139295578,1.0833758758803893,0.8954231217222459,64.16152058932992,68.21083866117226
57.792535400390626,-5.674740703022264,-62.780655583199454,3.0,0.3016730546951294,1.1774935242947497,1.1717589928439192,63.03660363235674,69.38259765401618
58.792487304687505,-5.365720169223448,-61.991171604721,3.0,0.170218363404274,0.847848918086368,0.8478081401965119,62.22295645387142,70.23040579421269
59.799498779296876,-5.103520929128426,-61.435196970714536,3.0,0.1102112680673599,0.6104201725371475,0.6147001180779395,61.64681137499769,70.84510591229062
60.8026845703125,-4.897507239929216,-61.02377574248341,3.0,0.0822206810116767,0.4586573495429813,0.4601185360064056,61.219986793808324,71.30522444829703
61.795425537109374,-4.71022206868806,-60.70131045507088,3.0,0.0613644085824489,0.37563369226401894,0.3729069548196613,60.88378505726507,71.67813140311668
62.79513427734374,-4.551029672001302,-60.49004009474257,3.0,0.0656889081001281,0.2646094581173847,0.26453238802862944,60.660999181838406,71.9426637911453
62.98967358398438,-4.532301155234589,-60.45668161605144,3.0,0.0657422170042991,0.1966508110482375,0.038256312431642715,60.62633178567175,71.98092010357695
63.76891186523438,-4.522936896851233,-60.40108415321666,3.0,0.0761041492223739,0.07235342303686353,0.05638055700979985,60.57019006951241,72.03730066058675
63.78727197265625,-4.504208379488849,-60.31212821169074,3.0,0.093653567135334,4.951283031227317,0.09090608832941564,60.480085173131826,72.12820674891617
64.54872412109376,-4.4480228279973675,-60.22317227087215,3.0,0.0437238849699497,0.1381753952340281,0.10521395156215224,60.387212101946965,72.23342070047832
64.79195581054688,-4.457387086380725,-60.000782417411024,3.0,0.1342409551143646,0.9151230209086979,0.22258691843307044,60.16612161623295,72.45600761891139
65.03007421875,-4.466751345359752,-59.87846799790131,3.0,0.1443875730037689,0.515173755178731,0.12267235453118384,60.04483988951061,72.57867997344258
65.7937841796875,-4.569758189363687,-59.34473235016047,3.0,0.2489973157644271,0.7117682985704004,0.5435845394977543,59.520416225203256,73.12226451294033
65.87084497070313,-4.58848670672607,-59.22241793065075,3.0,0.2548270225524902,1.605744578654318,0.12373994740015451,59.39990737206974,73.24600446034049
66.43098071289063,-4.597850965705097,-58.81099670241963,3.0,0.3757169544696808,0.7346929543209778,0.4115277832485064,58.99045318214505,73.65753224358899
66.79546801757813,-4.728950585454773,-58.04375170808485,3.0,0.6140688061714172,2.1355063333499977,0.7783649475858277,58.236072034345476,74.43589719117482
67.11345825195313,-4.822593171671022,-57.54337453762049,3.0,0.6575904488563538,1.6008796306809303,0.5090640889663972,57.745106789028604,74.94496128014121
67.63494018554688,-4.897507239929216,-56.59821766164852,3.0,0.9158143401145936,1.8181283917619575,0.9481211092577165,56.80971589121443,75.89308238939893
67.8012666015625,-5.047335377636946,-56.14231846230078,3.0,0.9567438960075378,2.885218549216627,0.47988806071299317,56.36874592127045,76.37297045011192
68.173115234375,-5.187799256365648,-55.57522433728346,3.0,0.9646047353744508,1.5711527134677825,0.5842309884426461,55.81683277707301,76.95720143855456
68.75557885742188,-5.328263135094351,-54.79685984981586,3.0,1.006611466407776,1.3579166030487095,0.7909370244072591,55.05530162879109,77.74813846296182
68.79272290039063,-5.412541462331572,-54.696784416571774,3.0,1.0034356117248535,3.522381849065152,0.13083550275401468,54.96393208818294,77.87897396571583
69.374826171875,-5.506184048547821,-54.007375871337416,3.0,1.011528730392456,1.19521614824565,0.6957392300247419,54.28733472260728,78.57471319574057
69.7969462890625,-5.646647926680853,-53.57371565684066,3.0,1.0062400102615356,1.0798852567499089,0.4558412911283291,53.87047096590027,79.0305544868689
70.07519213867188,-5.712197737151361,-53.262369862560945,3.0,1.005637764930725,1.1434898615739846,0.3181713080533619,53.56780046226051,79.34872579492226
70.6354921875,-5.768383288642842,-52.6952757368363,3.0,0.9879655241966248,1.0170812163327967,0.5698706551734352,53.01005876950055,79.91859645009569
70.79676660156251,-5.899482908988188,-52.57296131732658,3.0,0.9799994826316832,1.1117599336662074,0.1792984318801859,52.902931490292296,80.09789488197588
71.338453125,-6.021218270354507,-52.05034516201123,3.0,0.9594285488128662,0.9906228851105849,0.5366070666731698,52.39745700836785,80.63450194864905
71.77766455078125,-6.077403821845987,-51.59444596266349,3.0,0.9544010758399964,1.04584788014013,0.45934833858664675,51.95114716161705,81.0938502872357
71.79465356445313,-6.171046407466566,-51.605565455088986,3.0,0.9519944787025452,5.550673091882818,0.09430046104610525,51.973225796582796,81.1881507482818
72.42763525390626,-6.274053252066171,-50.993993358955045,3.0,0.9273971915245056,0.9797852650712743,0.6201861323860999,51.378508180978876,81.8083368806679
72.79605664062501,-6.433245647561587,-50.62705010113322,3.0,0.9627640247344972,1.085677924144448,0.39998696634323244,51.034153774747,82.20832384701113
72.98683276367188,-6.498795458032095,-50.4268992332304,3.0,0.9675045609474182,1.103971308578335,0.21061136620555854,50.843942694127406,82.41893521321668
73.64683081054687,-6.5643452679069325,-49.73749068799604,3.0,0.9555377960205078,1.0492725170809158,0.6925178119130081,50.168801149068585,83.11145302512969
73.79379443359376,-6.704809147231306,-49.61517626848633,3.0,0.9530876874923706,1.2673543216377026,0.18625498279200586,50.066158049662306,83.2977080079217
74.34770336914063,-6.826544508001954,-49.048082142761686,3.0,0.949349045753479,1.0471272537698673,0.5800131425177864,49.520865014686784,83.87772115043948
74.7921123046875,-7.051286713967878,-48.58106345098845,3.0,0.961390256881714,1.166226126008502,0.5182813112663939,49.090124977958105,84.39600246170588
74.88905688476564,-7.1262007834174135,-48.46986852461155,3.0,0.9623804092407228,1.3830191179921387,0.1340762076337738,48.99092663339517,84.53007866933964
75.80118432617188,-7.360307247766694,-47.558070125208744,3.0,0.9348215460777284,1.032062454742308,0.941372486215546,48.12425746768255,85.47145115555519
76.13188281250001,-7.435221316620559,-47.22448534537072,3.0,0.9333353638648988,1.033851559043638,0.3418931456637099,47.80621855117033,85.81334430121889
76.79720947265625,-7.659963522586484,-46.53507680013635,3.0,0.9270045161247252,1.0898646260559344,0.7251159916762234,47.161302080858036,86.53846029289511
76.93100610351563,-7.725513333056991,-46.39052339577565,3.0,0.926602065563202,1.1862880316974114,0.1587213418699181,47.02939737221018,86.69718163476503
77.3930224609375,-7.734877590844676,-45.890146226018615,3.000999927520752,0.920322060585022,1.083218758974823,0.5004647853125902,46.53744569688716,87.19764642007762
77.79392041015626,-7.856612952806667,-45.42312753424538,3.000999927520752,0.9618059992790222,1.2038575740137825,0.48262403257359604,46.09758000245274,87.68027045265121
78.17371948242187,-7.884705728552408,-45.00058681288144,3.000999927520752,0.9668222665786744,1.1149936949149464,0.42347357091070387,45.68611821909961,88.10374402356192
78.61444531250001,-7.865977211190023,-44.51132913554989,3.009000062942505,0.956516444683075,1.1109310401617636,0.4896160048348608,45.20101789672677,88.59336002839677
78.79586352539063,-7.9502555390229155,-44.30005877451426,3.009000062942505,0.9401587843894958,1.2537875185371812,0.22745989095758007,45.00779677523865,88.82081991935435
79.15302905273438,-7.987712573152013,-43.92199602426694,3.009000062942505,0.9365480542182922,1.0636910361614398,0.3799137698614235,44.642415782605354,89.20073368921577
79.79454638671875,-8.100083676134975,-43.26594595772371,3.009000062942505,0.959989368915558,1.0375467152614222,0.6656042026587453,44.017649132786005,89.86633789187451
80.01677490234376,-8.137540710264071,-43.02131711799695,3.009000062942505,0.9618555903434752,1.1136279910491997,0.24747989540932025,43.78416717694265,90.11381778728384
80.53475366210938,-8.146904968647428,-42.45422299297963,3.009000062942505,0.9472174644470216,1.0949704474864357,0.5671714343690363,43.22884581510143,90.68098922165287
80.80092333984375,-8.146904968647428,-42.17623567597639,3.007999897003174,0.9607624411582948,1.044398893853955,0.2779873170032374,42.955871733252906,90.9589765386561
81.23502319335938,-8.128176451880714,-41.70921698420316,3.009000062942505,0.958246409893036,1.0766971361290782,0.4673940690743345,42.49383524545942,91.42637060773043
