t_s,t_raw_s,x_m,y_m,horizontalAccuracy,gps_bearing,gps_speed_mps,orientation_yaw,orientation_roll,orientation_pitch,compass_bearing,gyro_z,gyro_y,gyro_x,acc_z,acc_y,acc_x
13.347540771484374,17.96371240234375,-4.71022206868806,-20.58218092166475,3.3949999809265137,185.8018341064453,0.9253735542297364,2.7647581100463867,-0.0678670853376388,-0.121740847826004,166.79633461701508,-0.3684374690055847,-0.5189016461372375,-0.1468690037727356,2.1838483810424805,-0.4151473045349121,-0.4972708225250244
13.802817382812504,18.41898901367188,-4.822593171671022,-21.071438598996295,3.2799999713897705,187.0570831298828,0.905290424823761,2.828261137008667,-0.0066371262073516,-0.0582392588257789,169.21175193558707,0.3282249271869659,-0.3133116662502289,0.0214378144592046,-0.2072601318359375,0.8359084129333496,1.5418806076049805
14.107260986328123,18.7234326171875,-4.888142980950189,-21.39390388640883,3.246999979019165,187.2815093994141,0.9087409377098083,2.782899856567383,-0.0229883026331663,-0.0886860489845275,162.4928375020421,0.0022636202629655,0.1308905035257339,0.1450048387050628,1.533991813659668,-1.976961374282837,-1.2005295753479004
14.60833056640625,19.224502197265625,-4.963057049804053,-21.872042070607556,3.263000011444092,186.8838653564453,0.9043656587600708,2.7099666595458984,-0.0280299484729766,-0.1592694371938705,152.3322165393163,-0.0435414016246795,-0.1183740198612213,0.450726717710495,1.753061294555664,-0.5567445755004883,-0.7780357003211975
14.796514404296873,19.41268603515625,-5.0754281527870155,-22.03883446123389,3.257999897003174,187.0659637451172,0.9154615998268129,2.754658937454224,0.0012369645992293,-0.1740564405918121,151.9502196554303,-0.1149120107293129,0.311980128288269,0.2057231217622757,-3.155269145965576,-0.3129706382751465,-0.4418520629405975
15.188967529296876,19.80513916015625,-5.150342222236551,-22.394658225922903,3.260999917984009,185.9814300537109,0.9206989407539368,2.7437124252319336,0.000365271262126,-0.1313996911048889,149.33021540525814,0.0544600374996662,-0.0544600374996662,0.4581833481788635,1.3571662902832031,0.8021860122680664,-0.0216829441487789
15.787572021484374,20.40374365234375,-5.346991651861064,-22.87279641012163,3.2249999046325684,185.4039459228516,0.8836452960968018,2.557706356048584,-0.0430112071335315,-0.1562245786190033,139.24961942025786,-0.0030625448562204,-0.172700896859169,0.1545919477939605,0.8659782409667969,-0.0561499595642089,0.478969007730484
15.889085449218749,20.505257080078124,-5.393812945564859,-22.939513366089237,3.2230000495910645,185.3426818847656,0.8811635375022888,2.564453601837158,-0.0468092337250709,-0.1539972871541977,137.93185694288186,-0.141542837023735,-0.067242830991745,0.3378120362758636,1.3037214279174805,-0.2841596603393554,-0.2125201970338821
16.596787841796875,21.21295947265625,-5.515548306335507,-23.64004140445641,3.2149999141693115,185.60792541503903,0.8781552314758301,2.6415605545043945,0.0115560581907629,-0.114145241677761,148.85209319863026,0.2749632596969604,0.1127815470099449,-0.0808245539665222,-0.1402235031127929,-1.030924677848816,-1.917568683624268
16.790072509765622,21.406244140625,-5.65601218565988,-23.762355823966132,3.213000059127808,187.05023193359372,0.8639357089996338,2.5584070682525635,0.0058099869638681,-0.1015282273292541,146.37034938192886,0.3516600430011749,0.3780245780944824,0.1300915777683258,-1.6905288696289062,-0.1207536458969116,-0.4547567963600158
17.209831787109373,21.82600341796875,-5.787111806005226,-24.10706009622965,3.190000057220459,188.39382934570312,0.8647585511207581,2.5313315391540527,-0.0454742163419723,-0.0983057171106338,144.3488354104799,-0.488808810710907,0.0275629051029682,-0.5324833393096924,0.7734212875366211,-1.3988070487976074,-0.4272932112216949
17.8096142578125,22.425785888671875,-5.918211425754901,-24.629676251544996,3.1670000553131104,188.55116271972656,0.8634209036827087,2.568343162536621,-0.0073860650882124,-0.0901506915688514,148.30697053980617,0.0320901460945606,-0.2920069992542267,-0.2619141638278961,2.45599365234375,-1.1321001052856443,-0.0850225538015365
18.393038330078127,23.0092099609375,-6.171046407466566,-25.185650884844147,3.1410000324249268,189.1646728515625,0.879108190536499,2.522176742553711,-0.0362821333110332,-0.1045655831694603,145.35691130395534,-0.052063263952732,-0.2909417748451233,-0.1756303012371063,-0.2150735855102539,0.1797916889190673,1.4690035581588743
18.79306689453125,23.409238525390624,-6.348967320920036,-25.608191606208088,3.130000114440918,189.5719146728516,0.8902815580368042,2.550832986831665,-0.0187456309795379,-0.0714319869875907,144.1401174032396,-0.0946725830435752,0.026497671380639,-0.0083887102082371,0.6900596618652344,0.5111675262451172,0.9309319257736206
19.071347900390627,23.68751953125,-6.433245647561587,-25.88617892321132,3.130000114440918,189.61924743652344,0.8856627345085144,2.496444702148437,-0.0182075910270214,-0.0695336610078811,141.70235420812247,0.0917431935667991,-0.4326177537441253,-0.3471328020095825,3.359374046325684,-1.2564977407455444,0.2835515439510345
19.795043457031248,24.411215087890625,-6.583073785269317,-26.642304423705966,3.0850000381469727,188.19874572753903,0.9037030935287476,2.4786593914031982,-0.0115189310163259,-0.0632676035165786,139.22222916171512,-0.0637808293104171,0.3705679476261139,-0.4408733248710632,-2.272716522216797,-0.4612434804439544,-0.982350766658783
19.81899365234375,24.435165283203126,-6.60180230203603,-26.686782394822583,3.0850000381469727,188.1392822265625,0.9045937061309814,2.478745698928833,-0.0046640424989163,-0.0490724295377731,139.40972373943944,-0.0115844095125794,0.2129134535789489,-0.4738955497741699,-1.7432746887207031,0.1389619708061218,0.1400990784168243
20.292908691406247,24.909080322265623,-6.676716370889895,-27.164920579021313,3.075000047683716,186.5806427001953,0.9006580114364624,2.4440248012542725,-0.026335934177041,-0.0503965765237808,138.37762874008126,0.3463338911533355,-0.0406120084226131,0.2717675864696502,0.2718763351440429,-0.7422975301742554,-0.47172611951828
20.772117675781246,25.388289306640623,-6.732901922381376,-27.70977571989497,3.075999975204468,185.8105926513672,0.931853175163269,2.389721393585205,-0.1099966317415237,-0.1202571541070938,136.28425383253764,-0.1159772425889968,0.1362166702747345,-0.2523270845413208,1.568830490112305,-0.6293288469314575,-0.7492135167121887
20.79526586914063,25.4114375,-6.732901922381376,-27.776492675862574,3.075999975204468,185.5766448974609,0.9326753616333008,2.3903751373291016,-0.1022552698850631,-0.1105372756719589,136.2351818200524,-0.0115844095125794,0.22356578707695,-0.3695026934146881,0.8149118423461914,-0.0665005445480346,-0.2549618482589721
21.593641601562503,26.20981323242188,-6.826544508001954,-28.64381310344144,3.075999975204468,185.39303588867188,0.922968864440918,2.441908836364746,-0.0209368336945772,-0.0805215463042259,138.0531832973622,0.1908098608255386,0.0318238362669944,-0.4483299553394317,0.9977712631225586,-0.395453929901123,-0.2075128555297851
21.79750048828125,26.413672119140625,-6.826544508001954,-28.888441941753552,3.049999952316284,184.69427490234372,0.9268878698349,2.369863748550415,-0.058927409350872,-0.0677776262164115,133.03536884108345,0.2983984053134918,0.1926740258932113,0.0182421151548624,-0.7681865692138672,-0.3137843012809753,-0.8934395909309387
22.134552490234377,26.75072412109375,-6.845273025364337,-29.27762418513369,3.0460000038146973,184.2203826904297,0.9330546259880066,2.3337390422821045,-0.0942030772566795,-0.0648586899042129,128.6686982793211,-0.2022611200809478,0.316241055727005,-0.3450023531913757,2.515431404113769,-0.5014942288398743,-1.0204757452011108
22.790485107421873,27.40665673828125,-6.83590876698098,-30.067108164319457,3.0390000343322754,182.2935028076172,0.9378816485404968,2.37146544456482,-0.0547189861536026,-0.1871211230754852,134.75442157540022,0.2515281438827514,0.0914768874645233,-0.012649642303586,-1.418095588684082,-0.3913538455963135,-0.341555118560791
22.820848388671877,27.43702001953125,-6.826544508001954,-30.13382512028706,3.013999938964844,182.19595336914065,0.9381303787231444,2.366697072982788,-0.0687087178230285,-0.1678593307733535,134.8675041087675,0.1695052087306976,-0.4400743842124939,-0.7391385436058044,1.726670265197754,-0.9826118350028992,0.0442151427268981
23.41429150390625,28.030463134765625,-6.826544508001954,-30.74539721712832,3.006999969482422,181.1373443603516,0.903633713722229,2.24228310585022,-0.0963673815131187,-0.1686185151338577,129.27919923854242,-0.339676171541214,-0.1300915777683258,-0.1511299312114715,0.5082340240478516,-0.175721526145935,1.285085678100586
23.794168457031247,28.410340087890624,-6.7703589565104725,-31.167937938492262,3.006999969482422,179.3573455810547,0.8971886038780212,2.305761814117432,-0.0653365850448608,-0.1562063992023468,133.2211997699021,-0.1106510832905769,-0.1087869256734848,0.0917431935667991,-0.1110649108886718,0.8938602209091187,1.567829966545105
24.035383544921878,28.65155517578125,-6.742266181360403,-31.42368626993719,3.00600004196167,178.45437622070312,0.907419979572296,2.364640474319458,-0.0490978807210922,-0.1512863039970398,138.12398854840353,-0.1916087865829467,-0.6392729878425598,-0.6837464570999146,0.6521158218383789,-0.2268705368041992,-0.0881507396697998
24.800295166015623,29.416466796875,-6.629895078377441,-32.29100669751605,3.006999969482422,176.71180725097656,0.900062084197998,2.385422468185425,-0.0684701055288314,-0.1186272650957107,143.8086600963478,-0.5431357026100159,0.1713693588972091,-0.5452661514282227,-3.246537685394287,-0.4691773653030395,0.323915421962738
24.82571313476563,29.441884765625,-6.611166561015057,-32.34660416035084,3.006999969482422,176.64454650878906,0.8997470140457153,2.400143623352051,-0.0619633011519908,-0.1031897738575935,144.73796523535324,-0.5868102312088013,0.3013277947902679,-0.8733579516410828,-2.2531394958496094,-0.6148375868797302,-0.2983749508857727
25.326709960937507,29.94288159179688,-6.57370952688596,-32.91369828678281,3.009999990463257,176.89222717285156,0.9006987810134888,2.484321355819702,-0.0062539861537516,-0.0641777366399765,154.54166271071202,0.408117413520813,0.0233019720762968,0.2792242169380188,-1.259714126586914,-0.5436956882476807,-1.7318233251571655
25.794507324218756,30.41067895507813,-6.517523975394479,-33.51415089049126,3.003000020980835,177.68296813964844,0.894635796546936,2.437530755996704,-0.0712033882737159,-0.0657506063580513,147.85398374007218,-0.1766955256462097,0.2438052147626876,-0.5239614844322205,1.0352067947387695,0.0080557465553283,-0.6777483224868774
25.84692041015625,30.463092041015624,-6.508159716415451,-33.61422632444266,3.003000020980835,177.73777770996094,0.8941963315010071,2.463720321655273,-0.0746883302927017,-0.0306422654539346,148.33301759685733,-0.6091801524162292,-0.3079854846000671,-0.7306166887283325,3.525897026062012,-0.637098491191864,1.4891135692596436
26.567077148437498,31.183248779296875,-6.489431199053068,-34.34811284008632,3.01200008392334,178.54212951660156,0.908706784248352,2.580367088317871,-0.0351855158805847,-0.0636726915836334,155.1515474568292,0.6573819518089294,0.3769593238830566,0.1812227666378021,-1.6919317245483398,0.0360427498817443,-0.8312920331954956
26.795969482421874,31.41214111328125,-6.45197416492397,-34.67057812749885,3.01200008392334,178.48402404785156,0.9194072484970092,2.553093671798706,-0.0575712099671363,-0.0732946917414665,151.41742353892184,0.0331553779542446,-0.3165073692798614,0.2195711582899093,-1.3271303176879885,0.5987325310707092,-0.4514357149600982
27.046725830078124,31.6628974609375,-6.433245647561587,-34.98192392177857,3.01200008392334,178.78915405273438,0.9285017251968384,2.588303804397583,-0.1055658683180809,-0.0393644310534,151.10196514275242,-0.549527108669281,-0.6169030666351318,-0.9459269046783448,3.852081298828125,-0.5017462372779846,1.1413978338241575
27.808158447265626,32.424330078125,-6.405152872411517,-35.78252739338983,3.0390000343322754,180.330078125,0.9039564728736876,2.649517774581909,-0.0474263839423656,-0.101261980831623,156.79711987330194,0.2653761804103851,-0.1577876359224319,-0.0222367402166128,-1.5050897598266602,-0.2213684320449829,-0.1395927369594574
28.30906127929687,32.92523291015625,-6.3583315793033925,-36.4163384757894,3.052999973297119,180.4971923828125,0.931632936000824,2.658846616744995,-0.0738496035337448,-0.0906058996915817,154.61258420456858,-0.6230281591415405,0.3822855055332184,-0.0595198944211006,0.123173713684082,-1.2351925373077393,0.9805473685264589
28.794538085937496,33.41070971679687,-6.227231958958047,-37.01679107949785,3.058000087738037,179.5386505126953,0.936610460281372,2.750927686691284,-0.0237325020134449,-0.0909531861543655,161.95217848776642,0.0033288532868027,0.3194367587566376,0.1620485782623291,1.037154197692871,-0.3758952021598816,-0.6749475598335266
28.83015234375,33.44632397460938,-6.189774924828949,-37.09462752859827,3.052999973297119,179.4907989501953,0.9369449019432068,2.7470295429229736,-0.0119887366890907,-0.0934298336505889,162.09405302374037,0.2185059189796447,0.3194367587566376,0.0043940860778093,-0.0705537796020507,0.3041850924491882,-1.217121720314026
29.63017309570312,34.2463447265625,-6.133589373337468,-38.00642592658643,3.062000036239624,180.6314239501953,0.9611826539039612,2.792733669281006,-0.0246300511062145,-0.1434101909399032,164.46705841140724,-0.1117163151502609,0.0137148750945925,0.1844184696674347,-1.3628578186035156,-0.3469372987747192,-0.0791845917701721
29.801671386718745,34.41784301757812,-6.068039563462631,-38.21769628691474,3.062000036239624,180.6152191162109,0.9630365371704102,2.80873966217041,-0.0167985409498214,-0.1345247477293014,165.49650678832072,0.1311568170785904,-0.0235682800412178,-0.0595198944211006,0.0638084411621093,0.6302963495254517,0.5831693410873413
30.170760498046874,34.78693212890625,-6.039946787121219,-38.62911751585318,3.062000036239624,181.1164093017578,0.9632835984230042,2.824376583099365,-0.0009528017835691,-0.1482705920934677,168.28912810771843,0.4198349714279175,0.0893464162945747,0.1130478531122207,-1.1314830780029297,-1.0284587144851685,-1.0619215965270996
30.7299619140625,35.34613354492188,-6.058675304483604,-39.28516758310374,3.072000026702881,182.3883056640625,0.9740124940872192,2.710823774337769,-0.0544203035533428,-0.1351962685585022,159.1306519160316,-0.2683055698871612,0.1777607649564743,-0.1809564530849456,1.727229118347168,-1.1876368522644043,0.98071551322937
30.794526611328124,35.4106982421875,-6.039946787121219,-39.36300403149684,3.072000026702881,182.31114196777344,0.9634135961532592,2.7349119186401367,-0.029108440503478,-0.1372585594654083,160.36087184078468,-0.2331528812646865,0.2800231277942657,0.151396244764328,-0.4371356964111328,-1.0874080657958984,0.1157243251800537
31.311154785156248,35.927326416015624,-6.0493110461002475,-39.90785917237049,3.072000026702881,181.2994079589844,0.9661778807640076,2.8417251110076904,0.0375001654028892,-0.1515059918165207,169.7598091092729,-0.3407414257526397,0.1319557428359985,-0.0019973118323832,1.499161720275879,0.3195583820343017,-0.4891357421875
31.79842529296875,36.41459692382813,-6.039946787121219,-40.41935583526035,3.066999912261963,180.6399383544922,0.963451623916626,2.7185146808624268,0.0076664085499942,-0.1327552199363708,162.22359484029457,0.2238320857286453,-0.0757647007703781,0.1215697154402732,0.2253150939941406,0.6373288631439209,-0.7104761004447937
32.011669433593745,36.62784106445312,-6.039946787121219,-40.65286518114697,3.062000036239624,180.61508178710935,0.9666594862937928,2.726522445678711,-0.0225427839905023,-0.1646927148103714,160.32541519140528,-0.2587184607982635,-0.001198387122713,-0.0083887102082371,-1.2867565155029297,-0.846428394317627,0.9955845475196838
32.59231323242187,37.20848486328125,-6.058675304483604,-41.24219829242992,3.062000036239624,180.36224365234372,0.95857036113739,2.8633298873901367,-0.0043050656095147,-0.1048027798533439,167.13170437765572,-0.0552589632570743,-0.0715037658810615,-0.4323514401912689,0.1238241195678711,0.1353751420974731,-0.4716697931289673
32.79021801757812,37.4063896484375,-6.0493110461002475,-41.45346865275823,3.056999921798706,179.96142578125,0.9542384147644044,2.8304500579833984,-0.0347818247973918,-0.0842583626508712,165.36120895733714,0.2344844192266464,-0.4251611232757568,0.1173087880015373,-0.7371349334716797,-0.4987596273422241,-0.2560029029846191
33.37293798828125,37.98910961914063,-6.0493110461002475,-42.04280176404118,3.0220000743865967,180.45925903320312,0.9437063932418824,2.818156719207764,-0.0239592492580413,-0.0418349094688892,161.92583650127634,0.0203725807368755,0.1287600398063659,0.3473991155624389,-1.2463092803955078,-0.2825938463211059,0.4193367958068847
33.78614624023437,38.40231787109375,-6.039946787121219,-42.45422299297963,3.0199999809265137,181.4989318847656,0.939218521118164,2.902501344680786,-7.8255761764e-06,-0.0971832424402237,165.76646379221856,-0.2001306563615799,0.0158453416079282,0.1460700780153274,0.5310649871826172,0.7817279100418091,-0.0705816000699997
33.83316357421875,38.44933520507813,-6.030582528737863,-42.50982045581442,3.0220000743865967,181.684326171875,0.9388945698738098,2.912302732467652,-0.0012646308168768,-0.098046638071537,168.76186743664616,-0.2022611200809478,0.0275629051029682,0.0342206098139286,1.585855484008789,0.0916148424148559,-0.379835307598114
34.57500122070312,39.1911728515625,-6.077403821845987,-43.26594595772371,3.0199999809265137,183.95655822753903,0.9117124676704408,2.873217821121216,-0.0615449957549572,-0.0720521882176399,164.51149841522525,-0.3450023531913757,-0.1066564545035362,-0.0989335179328918,-0.0171918869018554,-0.4384497404098511,1.2546309232711792
34.79205859375,39.408230224609376,-6.086768080229344,-43.499455302903,3.01200008392334,184.5653533935547,0.9133149981498718,2.9164857864379883,-0.0322098173201084,-0.0377285294234752,167.1886277089972,-0.037150003015995,0.1191729456186294,-0.0989335179328918,-1.2123212814331057,-0.0360954105854034,-0.3827109336853027
35.216444580078125,39.8326162109375,-6.114860855975085,-43.95535450225074,3.013000011444092,185.74301147460935,0.9175595045089722,2.93958067893982,-0.0318588204681873,-0.0666351988911628,168.1987471393868,0.0693733021616935,-0.3367467820644378,-0.0797593221068382,1.9699506759643557,-1.0088717937469482,-0.5209735631942749
35.791671386718754,40.40784301757813,-6.208503441595663,-44.5780460915175,3.0,187.797607421875,0.9140058755874634,2.861063241958618,-0.0750868320465087,-0.0865072160959243,160.0981782357829,-0.0829550251364708,-0.4145087897777557,-0.0680417567491531,1.3323373794555664,-0.307131826877594,0.7779944539070129
35.83593896484375,40.452110595703125,-6.21786770057469,-44.6447630474851,3.0,188.0223693847656,0.9138104915618896,2.8694427013397217,-0.0838737338781356,-0.0830836221575737,160.00328354523853,-0.2086525112390518,0.12449911236763,0.0459381751716136,-0.1503829956054687,-1.117800235748291,1.0543348789215088
36.417523925781246,41.03369555664062,-6.320874544578625,-45.278574129884674,3.003000020980835,188.6192626953125,0.9322101473808287,2.917577743530273,-0.0088204722851514,-0.1029573157429695,164.18614682539877,0.2344844192266464,0.3087844252586365,-0.0137148750945925,0.1767864227294922,-0.0353232622146606,-1.1720860004425049
36.79656958007812,41.4127412109375,-6.414517130794874,-45.6788758656903,3.002000093460083,189.28939819335935,0.9330235719680786,2.775824546813965,-0.0487881377339363,-0.0963837206363678,154.5568776099348,0.1023955270648002,-0.343138188123703,-0.1894783228635788,-0.4038410186767578,-0.1508031487464904,-0.8247247934341431
37.213150634765626,41.829322265625,-6.498795458032095,-46.12365557190523,3.003000020980835,189.5577392578125,0.9424651265144348,2.818021297454834,-0.0178751591593027,-0.0821603834629058,154.2126721580792,-0.1948044896125793,0.2501966059207916,0.5987941026687622,-2.6353635787963867,-0.5337603092193604,0.2098627537488937
37.70732495117187,42.32349658203125,-6.592438044248344,-46.67963020520438,3.013000011444092,189.0275115966797,0.9618991613388062,2.9083504676818848,-0.0259434469044208,-0.1113804131746292,160.13362979721572,-0.0105191757902503,-0.3495295941829681,0.0182421151548624,1.164078712463379,-0.1702150106430053,-0.5193754434585571
37.798651123046874,42.41482275390625,-6.639259336760798,-46.80194462400677,3.013000011444092,189.297607421875,0.958415985107422,2.8834619522094727,-0.0280075520277023,-0.0963276252150535,158.57954240506996,0.2845503687858581,0.2459356784820556,0.0427424758672714,0.5999832153320312,-0.8986524343490601,-1.5708335638046265
38.348668457031245,42.96484008789062,-6.751630439743759,-47.35791925730592,3.01200008392334,191.1989898681641,0.9580835103988647,2.7117834091186523,-0.0639662072062492,-0.1355570554733276,149.15851401872067,-0.1521951705217361,0.1031944528222084,-0.2683055698871612,1.3075494766235352,0.0522198677062988,-0.1387008428573608
38.798517578125,43.41468920898438,-6.920187094218202,-47.84717693534479,3.013000011444092,193.4618377685547,0.942078411579132,2.8073134422302246,-0.0410801544785499,-0.0538983047008514,152.9156084111951,0.0235682800412178,0.0041277781128883,0.0022636202629655,0.9626445770263672,0.4619299173355102,0.009577065706253
39.067182617187505,43.68335424804688,-7.013829679838781,-48.13628374477352,3.013000011444092,193.56228637695312,0.9380566477775574,2.728857517242432,-0.0339224599301815,-0.0995932444930076,152.63258690521675,0.2600499987602234,-0.3974650800228119,-0.0637808293104171,0.2106151580810547,-0.996360957622528,0.6955136060714722
39.570368896484375,44.18654052734375,-7.13556504180077,-48.62554142139774,3.01200008392334,193.2946014404297,0.9325220584869384,2.642569303512573,-0.0465654544532299,-0.1435338854789734,149.43030968570685,-0.1596518009901046,0.0073234769515693,0.0107854846864938,1.1500062942504885,-0.2162061929702758,0.5830584764480591
